training set 809
validation set 203
-------------------------------------
{'lr': 0.0009605105020413945, 'batch_size': 8, 'weight_decay': 1.1923305553979827e-06, 'gamma': 0.00433118420135304}
train_acc: 0.6242274412855378, val_acc: 0.541871921182266, train_loss: 0.9335413226680497, val_loss: 1.0583017254110627 (29 / 100)
train_acc: 0.6365883807169345, val_acc: 0.5172413793103449, train_loss: 0.8800559326803729, val_loss: 1.2517877077234203 (30 / 100)
train_acc: 0.6378244746600742, val_acc: 0.5763546798029556, train_loss: 0.8772361246116082, val_loss: 1.068245877186066 (31 / 100)
train_acc: 0.6687268232385661, val_acc: 0.5320197044334976, train_loss: 0.7812423626483592, val_loss: 1.2567463672807064 (32 / 100)
train_acc: 0.688504326328801, val_acc: 0.5517241379310345, train_loss: 0.7529596466069168, val_loss: 1.1072535409128725 (33 / 100)
train_acc: 0.7144622991347342, val_acc: 0.5714285714285714, train_loss: 0.7284217788498245, val_loss: 1.2960440763111771 (34 / 100)
train_acc: 0.7404202719406675, val_acc: 0.5566502463054187, train_loss: 0.6880946073897543, val_loss: 1.01224093719069 (35 / 100)
train_acc: 0.7861557478368356, val_acc: 0.5862068965517241, train_loss: 0.5928508772690895, val_loss: 1.1196815533003783 (36 / 100)
overfit -> train_accuracy 0.788627935723115, val_accuracy 0.5270935960591133
lr 0.0014189436352533258, batch 8, decay 2.6942389037779982e-06, gamma 0.02008944129453069, val accuracy 0.5862068965517241, val loss 1.1196815533003783 [18 / 50]
-------------------------------------
{'lr': 0.003095908403444121, 'batch_size': 8, 'weight_decay': 7.317625559589007e-05, 'gamma': 0.001976319782361576}
train_acc: 0.1903584672435105, val_acc: 0.3399014778325123, train_loss: 1.7815425233876307, val_loss: 1.7586471177087042 (1 / 100)
train_acc: 0.2323856613102596, val_acc: 0.1921182266009852, train_loss: 1.7333555690142959, val_loss: 1.7174075055004927 (2 / 100)
train_acc: 0.2595797280593325, val_acc: 0.3497536945812808, train_loss: 1.6819885059988542, val_loss: 1.5810155310654288 (3 / 100)
train_acc: 0.30284301606922126, val_acc: 0.3251231527093596, train_loss: 1.6392167811045983, val_loss: 1.5679173181796897 (4 / 100)
train_acc: 0.3176761433868974, val_acc: 0.37438423645320196, train_loss: 1.5868986075829221, val_loss: 1.5177574833038405 (5 / 100)
train_acc: 0.33127317676143386, val_acc: 0.39408866995073893, train_loss: 1.5680486460403988, val_loss: 1.684713358949558 (6 / 100)
train_acc: 0.3510506798516687, val_acc: 0.3793103448275862, train_loss: 1.541703535540879, val_loss: 1.485978614520557 (7 / 100)
train_acc: 0.3695920889987639, val_acc: 0.35960591133004927, train_loss: 1.4800508104826522, val_loss: 1.3828536462901262 (8 / 100)
train_acc: 0.3720642768850433, val_acc: 0.3645320197044335, train_loss: 1.4285282010053675, val_loss: 1.337253319218828 (9 / 100)
train_acc: 0.37330037082818296, val_acc: 0.3694581280788177, train_loss: 1.4260145377169728, val_loss: 1.3821532297604189 (10 / 100)
train_acc: 0.36093943139678614, val_acc: 0.37438423645320196, train_loss: 1.37710408492495, val_loss: 1.4396196092878069 (11 / 100)
train_acc: 0.3819530284301607, val_acc: 0.4088669950738916, train_loss: 1.3832267110221024, val_loss: 1.3280995391272559 (12 / 100)
train_acc: 0.40296662546353523, val_acc: 0.42857142857142855, train_loss: 1.3755755148947755, val_loss: 1.2426868964885842 (13 / 100)
train_acc: 0.41656365883807167, val_acc: 0.4236453201970443, train_loss: 1.3298860999061386, val_loss: 1.300671802365721 (14 / 100)
train_acc: 0.45488257107540175, val_acc: 0.4482758620689655, train_loss: 1.2606468449711652, val_loss: 1.3211201291366164 (15 / 100)
train_acc: 0.4647713226205192, val_acc: 0.4236453201970443, train_loss: 1.2432157761971057, val_loss: 1.302813455095432 (16 / 100)
train_acc: 0.4796044499381953, val_acc: 0.5172413793103449, train_loss: 1.1874707501073114, val_loss: 1.176500224714796 (17 / 100)
train_acc: 0.4969097651421508, val_acc: 0.5221674876847291, train_loss: 1.1602216438840434, val_loss: 1.1929378938205137 (18 / 100)
train_acc: 0.4610630407911001, val_acc: 0.46798029556650245, train_loss: 1.273311399264153, val_loss: 1.2054612865588936 (19 / 100)
train_acc: 0.5401730531520396, val_acc: 0.5024630541871922, train_loss: 1.1088915384007325, val_loss: 1.1815694229943412 (20 / 100)
train_acc: 0.5142150803461063, val_acc: 0.5024630541871922, train_loss: 1.0848323986468416, val_loss: 1.0953441511821278 (21 / 100)
train_acc: 0.580964153275649, val_acc: 0.5172413793103449, train_loss: 1.0004748269565615, val_loss: 1.5165705654421464 (22 / 100)
train_acc: 0.6341161928306551, val_acc: 0.4827586206896552, train_loss: 0.9016872582535809, val_loss: 1.1280601711696006 (23 / 100)
train_acc: 0.6254635352286774, val_acc: 0.5566502463054187, train_loss: 0.9105172062981114, val_loss: 1.236368681996914 (24 / 100)
train_acc: 0.65389369592089, val_acc: 0.625615763546798, train_loss: 0.8356680643131176, val_loss: 1.219398353193781 (25 / 100)
train_acc: 0.69221260815822, val_acc: 0.5812807881773399, train_loss: 0.7620537652368157, val_loss: 1.0943063755928002 (26 / 100)
train_acc: 0.6996291718170581, val_acc: 0.5221674876847291, train_loss: 0.7935385415226921, val_loss: 1.1409287511421542 (27 / 100)
train_acc: 0.7268232385661311, val_acc: 0.5911330049261084, train_loss: 0.7170080649395956, val_loss: 1.2264747091114814 (28 / 100)
train_acc: 0.7713226205191595, val_acc: 0.5665024630541872, train_loss: 0.5843997291935095, val_loss: 1.4674180423097658 (29 / 100)
train_acc: 0.7466007416563659, val_acc: 0.6009852216748769, train_loss: 0.6696771950597964, val_loss: 1.2498369479707896 (30 / 100)
train_acc: 0.7762669962917181, val_acc: 0.5763546798029556, train_loss: 0.5829502186462817, val_loss: 1.4593753205437965 (31 / 100)
train_acc: 0.8009888751545118, val_acc: 0.6600985221674877, train_loss: 0.6013466029880368, val_loss: 1.1879625777012022 (32 / 100)
train_acc: 0.823238566131026, val_acc: 0.6059113300492611, train_loss: 0.4617657539134267, val_loss: 1.5166643123908583 (33 / 100)
overfit -> train_accuracy 0.8776266996291718, val_accuracy 0.6206896551724138
lr 0.003095908403444121, batch 8, decay 7.317625559589007e-05, gamma 0.001976319782361576, val accuracy 0.6600985221674877, val loss 1.1879625777012022 [19 / 50]
-------------------------------------
{'lr': 0.0011173806830772862, 'batch_size': 8, 'weight_decay': 1.2017541542928068e-06, 'gamma': 0.09078346296373202}
train_acc: 0.17428924598269468, val_acc: 0.18226600985221675, train_loss: 1.782107857897491, val_loss: 1.7628919720062481 (1 / 100)
train_acc: 0.1903584672435105, val_acc: 0.18226600985221675, train_loss: 1.762585682391531, val_loss: 1.7400849740493474 (2 / 100)
train_acc: 0.2088998763906057, val_acc: 0.23645320197044334, train_loss: 1.7443594310722776, val_loss: 1.704471542330211 (3 / 100)
train_acc: 0.29295426452410384, val_acc: 0.19704433497536947, train_loss: 1.6751719882668021, val_loss: 1.7684564390793223 (4 / 100)
train_acc: 0.2880098887515451, val_acc: 0.3399014778325123, train_loss: 1.6347756164772402, val_loss: 1.567533143048216 (5 / 100)
train_acc: 0.3300370828182942, val_acc: 0.22167487684729065, train_loss: 1.5901369846648132, val_loss: 1.716700213296073 (6 / 100)
train_acc: 0.33498145859085293, val_acc: 0.3891625615763547, train_loss: 1.5552523139085994, val_loss: 1.4400130040539896 (7 / 100)
train_acc: 0.3510506798516687, val_acc: 0.4088669950738916, train_loss: 1.5419549840342424, val_loss: 1.4704077020654538 (8 / 100)
train_acc: 0.3547589616810878, val_acc: 0.4187192118226601, train_loss: 1.447437133128917, val_loss: 1.3701954316623106 (9 / 100)
train_acc: 0.38813349814585907, val_acc: 0.3793103448275862, train_loss: 1.4002534196756973, val_loss: 1.4294870498732393 (10 / 100)
train_acc: 0.4004944375772559, val_acc: 0.4187192118226601, train_loss: 1.4294596085294953, val_loss: 1.2932045213107406 (11 / 100)
train_acc: 0.377008652657602, val_acc: 0.39408866995073893, train_loss: 1.3933650952187102, val_loss: 1.2803175525712263 (12 / 100)
train_acc: 0.3992583436341162, val_acc: 0.3793103448275862, train_loss: 1.3937048856053864, val_loss: 1.2728415433996416 (13 / 100)
train_acc: 0.4215080346106304, val_acc: 0.3891625615763547, train_loss: 1.3601444103514455, val_loss: 1.255609334396024 (14 / 100)
train_acc: 0.40296662546353523, val_acc: 0.43842364532019706, train_loss: 1.3564953428263717, val_loss: 1.2842923837342286 (15 / 100)
train_acc: 0.4511742892459827, val_acc: 0.4088669950738916, train_loss: 1.2830602288688215, val_loss: 1.3228129541932656 (16 / 100)
train_acc: 0.446229913473424, val_acc: 0.4236453201970443, train_loss: 1.290879914433464, val_loss: 1.3470262788199439 (17 / 100)
train_acc: 0.4363411619283066, val_acc: 0.4433497536945813, train_loss: 1.236468359330676, val_loss: 1.2109677286570883 (18 / 100)
train_acc: 0.45859085290482077, val_acc: 0.4630541871921182, train_loss: 1.2261294074936762, val_loss: 1.1959185700111201 (19 / 100)
train_acc: 0.4437577255871446, val_acc: 0.45320197044334976, train_loss: 1.2438358696193719, val_loss: 1.3033995816273054 (20 / 100)
train_acc: 0.49443757725587145, val_acc: 0.43842364532019706, train_loss: 1.1954080777056284, val_loss: 1.1910914405813358 (21 / 100)
train_acc: 0.48084054388133496, val_acc: 0.4236453201970443, train_loss: 1.1877276764811928, val_loss: 1.3100814161629513 (22 / 100)
train_acc: 0.5055624227441285, val_acc: 0.45320197044334976, train_loss: 1.1817506229037555, val_loss: 1.19092339952591 (23 / 100)
train_acc: 0.5377008652657602, val_acc: 0.5123152709359606, train_loss: 1.0998617575696137, val_loss: 1.199177140085568 (24 / 100)
train_acc: 0.5302843016069221, val_acc: 0.46798029556650245, train_loss: 1.117503683410852, val_loss: 1.208380981031897 (25 / 100)
train_acc: 0.5142150803461063, val_acc: 0.4876847290640394, train_loss: 1.1619020320281699, val_loss: 1.1266896983085595 (26 / 100)
train_acc: 0.5327564894932015, val_acc: 0.5467980295566502, train_loss: 1.091183309944068, val_loss: 1.0948902759058723 (27 / 100)
train_acc: 0.5525339925834364, val_acc: 0.4975369458128079, train_loss: 1.062360705197668, val_loss: 1.1954968806558055 (28 / 100)
train_acc: 0.553770086526576, val_acc: 0.4975369458128079, train_loss: 1.0252992856340444, val_loss: 1.178620521070922 (29 / 100)
train_acc: 0.6106304079110012, val_acc: 0.5172413793103449, train_loss: 0.9690123252727193, val_loss: 1.0939620612877343 (30 / 100)
train_acc: 0.6056860321384425, val_acc: 0.5221674876847291, train_loss: 0.9539500871311749, val_loss: 1.0861350450609706 (31 / 100)
train_acc: 0.6526576019777504, val_acc: 0.5763546798029556, train_loss: 0.8516622705129522, val_loss: 1.0618327051547949 (32 / 100)
train_acc: 0.6625463535228677, val_acc: 0.5615763546798029, train_loss: 0.8277550247602616, val_loss: 1.2062807271046003 (33 / 100)
train_acc: 0.6872682323856613, val_acc: 0.5517241379310345, train_loss: 0.7839102862939257, val_loss: 1.164483733952339 (34 / 100)
train_acc: 0.6724351050679852, val_acc: 0.5320197044334976, train_loss: 0.7938357615205649, val_loss: 1.1122014628255308 (35 / 100)
train_acc: 0.7601977750309024, val_acc: 0.5467980295566502, train_loss: 0.6437207774267208, val_loss: 1.508764133077537 (36 / 100)
train_acc: 0.6946847960444994, val_acc: 0.5911330049261084, train_loss: 0.7449831178662804, val_loss: 1.1629903927225198 (37 / 100)
train_acc: 0.7503090234857849, val_acc: 0.541871921182266, train_loss: 0.6466524906005199, val_loss: 1.0787021964054389 (38 / 100)
overfit -> train_accuracy 0.7861557478368356, val_accuracy 0.5270935960591133
lr 0.0011173806830772862, batch 8, decay 1.2017541542928068e-06, gamma 0.09078346296373202, val accuracy 0.5911330049261084, val loss 1.1629903927225198 [20 / 50]
-------------------------------------
{'lr': 0.0024220311316078664, 'batch_size': 8, 'weight_decay': 1.3469735469059525e-06, 'gamma': 0.002055893687523462}
train_acc: 0.18541409147095178, val_acc: 0.18226600985221675, train_loss: 1.7796201697091385, val_loss: 1.756952010352036 (1 / 100)
train_acc: 0.20148331273176762, val_acc: 0.270935960591133, train_loss: 1.7516298205655054, val_loss: 1.7463821642504538 (2 / 100)
train_acc: 0.28059332509270707, val_acc: 0.1921182266009852, train_loss: 1.7057959081510679, val_loss: 1.7137608087708798 (3 / 100)
train_acc: 0.26823238566131025, val_acc: 0.23645320197044334, train_loss: 1.703765794874269, val_loss: 1.7440203903931115 (4 / 100)
train_acc: 0.2719406674907293, val_acc: 0.27586206896551724, train_loss: 1.6446975456327384, val_loss: 1.6791929071172704 (5 / 100)
train_acc: 0.33868974042027195, val_acc: 0.35467980295566504, train_loss: 1.58782591130147, val_loss: 1.4332733929450876 (6 / 100)
train_acc: 0.34363411619283063, val_acc: 0.3891625615763547, train_loss: 1.5634191230731487, val_loss: 1.4531468798961547 (7 / 100)
train_acc: 0.34487021013597036, val_acc: 0.4039408866995074, train_loss: 1.482888437761512, val_loss: 1.3712600733846279 (8 / 100)
train_acc: 0.3720642768850433, val_acc: 0.35467980295566504, train_loss: 1.4647199081991453, val_loss: 1.3183498265120783 (9 / 100)
train_acc: 0.3794808405438813, val_acc: 0.39408866995073893, train_loss: 1.4053538222837507, val_loss: 1.3533978817498156 (10 / 100)
train_acc: 0.3980222496909765, val_acc: 0.4088669950738916, train_loss: 1.366696340191939, val_loss: 1.2829773246948355 (11 / 100)
train_acc: 0.3473423980222497, val_acc: 0.39901477832512317, train_loss: 1.4081978392689425, val_loss: 1.3188531668902619 (12 / 100)
train_acc: 0.377008652657602, val_acc: 0.3694581280788177, train_loss: 1.3713484473517268, val_loss: 1.3103253917741071 (13 / 100)
train_acc: 0.41656365883807167, val_acc: 0.3694581280788177, train_loss: 1.318334857966608, val_loss: 1.2781154774679926 (14 / 100)
train_acc: 0.41285537700865266, val_acc: 0.41379310344827586, train_loss: 1.3240810625337995, val_loss: 1.3653268749490748 (15 / 100)
train_acc: 0.411619283065513, val_acc: 0.42857142857142855, train_loss: 1.3134386838587606, val_loss: 1.2797014105496147 (16 / 100)
train_acc: 0.44870210135970334, val_acc: 0.42857142857142855, train_loss: 1.2463657298989879, val_loss: 1.2200420237527105 (17 / 100)
train_acc: 0.5105067985166872, val_acc: 0.4433497536945813, train_loss: 1.1688990878823071, val_loss: 1.2670453146760687 (18 / 100)
train_acc: 0.47713226205191595, val_acc: 0.5024630541871922, train_loss: 1.2070754876979644, val_loss: 1.139530755028936 (19 / 100)
train_acc: 0.48825710754017304, val_acc: 0.4975369458128079, train_loss: 1.1397676627037698, val_loss: 1.205862687799731 (20 / 100)
train_acc: 0.519159456118665, val_acc: 0.49261083743842365, train_loss: 1.1009187383026953, val_loss: 1.2409879459536135 (21 / 100)
train_acc: 0.519159456118665, val_acc: 0.5073891625615764, train_loss: 1.0886976172219691, val_loss: 1.1128094724833673 (22 / 100)
train_acc: 0.5698393077873919, val_acc: 0.5172413793103449, train_loss: 1.038203650852953, val_loss: 1.1856682721910805 (23 / 100)
train_acc: 0.595797280593325, val_acc: 0.5320197044334976, train_loss: 0.9401733598249362, val_loss: 1.2263227196162558 (24 / 100)
train_acc: 0.6093943139678616, val_acc: 0.5566502463054187, train_loss: 0.9803729844181736, val_loss: 1.1229823281612303 (25 / 100)
train_acc: 0.6452410383189122, val_acc: 0.5172413793103449, train_loss: 0.8709384357678728, val_loss: 1.1216768179033778 (26 / 100)
train_acc: 0.657601977750309, val_acc: 0.5911330049261084, train_loss: 0.8895312823235473, val_loss: 1.0352724402996119 (27 / 100)
train_acc: 0.6687268232385661, val_acc: 0.5221674876847291, train_loss: 0.8163481669313976, val_loss: 1.384628440358956 (28 / 100)
train_acc: 0.6847960444993819, val_acc: 0.5714285714285714, train_loss: 0.7611448586502829, val_loss: 1.2975183690122782 (29 / 100)
train_acc: 0.7342398022249691, val_acc: 0.5369458128078818, train_loss: 0.7041418820582744, val_loss: 1.4970643129842034 (30 / 100)
train_acc: 0.7379480840543882, val_acc: 0.5517241379310345, train_loss: 0.664841446652548, val_loss: 1.741895376167861 (31 / 100)
train_acc: 0.7626699629171817, val_acc: 0.5665024630541872, train_loss: 0.6367491877123216, val_loss: 1.1111228507140587 (32 / 100)
train_acc: 0.7676143386897404, val_acc: 0.6059113300492611, train_loss: 0.6071012910128524, val_loss: 1.3657387436317106 (33 / 100)
overfit -> train_accuracy 0.8207663782447466, val_accuracy 0.5123152709359606
lr 0.0024220311316078664, batch 8, decay 1.3469735469059525e-06, gamma 0.002055893687523462, val accuracy 0.6059113300492611, val loss 1.3657387436317106 [21 / 50]
-------------------------------------
{'lr': 0.002239481967607394, 'batch_size': 8, 'weight_decay': 1.1249186713728107e-05, 'gamma': 0.0029540916327290205}
train_acc: 0.18912237330037082, val_acc: 0.2019704433497537, train_loss: 1.7749991126644007, val_loss: 1.7475577769021096 (1 / 100)
train_acc: 0.19777503090234858, val_acc: 0.35960591133004927, train_loss: 1.7438070606094944, val_loss: 1.7112709371914416 (2 / 100)
train_acc: 0.22620519159456118, val_acc: 0.3054187192118227, train_loss: 1.7470636341274153, val_loss: 1.7044306171351467 (3 / 100)
train_acc: 0.2669962917181706, val_acc: 0.2857142857142857, train_loss: 1.6970767691934066, val_loss: 1.6422068849572995 (4 / 100)
train_acc: 0.3189122373300371, val_acc: 0.32019704433497537, train_loss: 1.623761045033911, val_loss: 1.6072347399049205 (5 / 100)
train_acc: 0.3164400494437577, val_acc: 0.3842364532019704, train_loss: 1.5956830109005657, val_loss: 1.4541915179473426 (6 / 100)
train_acc: 0.34857849196538937, val_acc: 0.31527093596059114, train_loss: 1.5037325740007887, val_loss: 1.5261468540858754 (7 / 100)
train_acc: 0.34981458590852904, val_acc: 0.33004926108374383, train_loss: 1.4609128721564897, val_loss: 1.475145649440183 (8 / 100)
train_acc: 0.3831891223733004, val_acc: 0.3645320197044335, train_loss: 1.479817540448145, val_loss: 1.3494882193104973 (9 / 100)
train_acc: 0.38442521631644005, val_acc: 0.4187192118226601, train_loss: 1.371189507330009, val_loss: 1.4120028033632364 (10 / 100)
train_acc: 0.39184177997527814, val_acc: 0.42857142857142855, train_loss: 1.368261636703359, val_loss: 1.295343090160727 (11 / 100)
